id,position,goal,steps,moves,distance,mate,forcing,nonforcing,winning,threat_ignored,threat_at_line_end,quiet,blocks,decisive_steps,root_pieces
9a95890ec042,45000c0b2803a:2000b4100c7085,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,28
6e57b529ef2b,22020304c28829:420a22136c2,win,6,11,11,mate in 6,5,1,1,0,0,0,0,6,28
10f3022af64b,100850810004498c:10c5189b003,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
05a8f7cd9110,2100080919c92:100000921c06404d,win,5,9,9,mate in 5,4,1,1,0,0,0,0,5,27
f64eacf68882,108800806548258:8000014491091505,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
b320a0452785,11449040194c0:8408800091580119,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
94c046a2299f,9c0084050a078:80000051b0095481,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
35950609148a,10091080c0258908:4009198850a5,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
e38370d80d34,11118300c901c:1018200181116103,win,5,9,11,mate in 6,4,1,0,0,1,0,0,5,28
1fb0553a8862,1806001200ae9:20090198519110,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
2eb6923ca7aa,180081ac01914:81001810982cb,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
2b30f8448181,a4000b082b003:8b48094a88,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
7ab825a0cdbf,818010011148147:100881888091a18,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
2bc29bbc0b38,16800300ca902:200400054903500d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
19bd5a6807f0,4031023186281:420040044006911e,win,5,9,9,mate in 5,1,4,1,1,0,2,3,2,28
768607db35c1,904016401d042:2008104e2c1d,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
f67c7b33bfa0,d210091091088:1000100d2004a107,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
ffab38ed2706,d210091891088:1000900d2004a107,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
0a8356fbd12d,1a00980014998:80080800280ab047,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
e75cff7eca80,6121e1d088:21200090182971,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
16c2c8d4312f,1000114ca0558:8001c8010190a3,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
f7042b3a13b2,1508003c083508:20150115c815,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
d7fbca1e7f5a,5420480044b408:14a1184955,win,9,17,35,mate in 18,1,8,0,0,1,7,7,2,27
4c7aaf35ec5f,219080c0b0881:80904031100950a,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
97f0cde7cc65,1c00310005d88:10001008c60b8203,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
8bffe5bd8784,1008004404099c1c:401009114421e1,win,5,9,9,mate in 5,4,1,1,0,0,0,0,5,28
a8cfe622aa8b,208121502508045:18048900d1238,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
5d4175e443d6,10880088a80cd:880009d0055902,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
cdd4d718c6ba,1109e1008185:109a000108d7008,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,27
4e0c584fa64e,801102210c2805a:28801882119a1,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
9cddf4f9c5f7,10000c3246a29:8000812118099106,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,28
1c3c147cbe73,1800010221a6c1:1025800d8103c,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,27
6be42f3231a8,100d028d110c:100c02805000e2c1,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
9d905855bc70,100d0010d10c8108:900d00115895,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
5c8dfeafe082,1090081820192c4:9108198c0909,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
55bf9a8b7dae,9002110449186:8000804880290079,win,5,9,11,mate in 6,0,5,1,0,0,4,3,2,26
4ddaa83dcb31,10801085208c141:8000c24181411a08,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
c68b0048e57b,100280b092138:80b1180309a01,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
92d00bd14ad2,104c830481c01:808010c81a0ca,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
c9ab7533a23a,104c8304c1c01:808010c81a0ce,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
f500d1c8022b,1000909cb9404:18680040bcb,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
0f8803095f56,90008b0313028:8030803101088111,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
1c9a877aba31,90108b0313028:8030803101088911,win,4,7,9,mate in 5,2,2,1,1,0,0,1,3,28
d26d20f2511d,e180208488143:1000d1007183c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
adf4d0a3fbec,120002543b10c:3000104310044463,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
38f8eeeb29f9,1000d40b49818:80048080900940a7,win,6,11,11,mate in 6,4,2,1,1,0,0,2,4,28
34df03a39e7f,c1008911019102:8014000cc28cd,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
93dfb955ef13,982008232d012:80000009200d226d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
c8a964805d51,110e90040c04a:48000050ab30a1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
63d453756f21,1009c0008009860c:8000120956805081,win,3,5,9,mate in 5,0,3,0,0,0,3,2,1,27
d8fe3f09ba0c,1000121e1d880:a16088002169,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
83e5e40c60d0,90004d298500c:8000829900058291,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
09a29057ffce,1210084c0c323:441210334d8,win,4,7,9,mate in 5,3,1,0,0,1,0,1,3,28
211adeb41b6d,112808483a00e:3000200332041681,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a36895d903ce,10121010483e2:14000408069301d,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
68d2a94d0e3b,198102812308a:8008000990898815,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
b0524ab3554e,18060d068b080:8008600920014079,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
0fd024fa61fa,11984412943:88018c0009188418,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
4a4207bb27c7,10000ca508b84:410103545b,win,9,17,19,mate in 10,2,7,1,0,0,6,7,2,26
6b0bd9f547f5,1008000108159807:8001981890080118,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
fd3c7490fec2,93008b0091404:140004014406e00b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
2dd19624701d,19500440b9108:9100400191006483,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,28
da8a20907763,10880008460a16c:8000250821091603,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,28
ff60259760f3,401040238581c08:80018410403a053,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
de7aaf782ba1,3004881125043:113004d813c,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
9cd9d5487183,40801d8104452:141404479805,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
e67cca837386,100028548cd28:200029002312d3,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
394eaa02daec,10ca80c4009b:10ca0010101a9044,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
caea8763f0e8,184b884100688:8400020102a9a031,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
5fa887ffd10f,92000a4059914:2010011909182409,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
9c4b1ff2ea75,2000a11021d816:5004408425e9,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
343450326f79,110404a40da12:104080019011244d,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,28
8ab2752a8b3e,100812095020c608:4014420060930a1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
babb1c51ed27,1000108d07943:80208261038498,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,28
4ae9a40fb45a,810200441c9294:4818283442b,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
c5956a57c0d7,10881240028803a:80200008815411c5,win,12,23,29,mate in 15,0,12,1,0,0,11,10,2,27
ce4eef851e2d,2180900821a818:80002021b09012a1,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
a4b04858179d,c0000e2029291:200e100c610e,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
c4ef8c18bf6c,2090803004950c:9000202480a860a1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
fa52e9eb7166,801002044095518:80109b088a5,win,10,19,23,mate in 12,2,8,1,0,0,7,7,3,26
1795d19cc44d,50b02426d8:1000920402509924,win,8,15,21,mate in 11,0,8,0,0,0,8,5,3,28
fdd33efc9aff,1000122e03861:2aa08801828c,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,26
a21b98fe6950,1000922e042a9:60e0c009b140,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,28
891c6537199f,2108209808802e:900920273841,win,8,15,17,mate in 9,2,6,1,1,0,4,4,4,27
e58eb4bc3222,100205902c943:10009101802910b8,win,3,5,9,mate in 5,1,2,1,1,0,0,0,3,28
a520e4a5ebc5,10040825050bc:800080015009a243,win,4,7,7,mate in 4,3,1,1,0,0,0,2,2,26
4bd7056f9b71,6490200020d8408:44d844012c5,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
e0ae8a05016f,9120852009038:10004001812d4305,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
a98a8efa5d9b,22b1304810b:210104002b5234,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
995554280ef0,104800001010b712:1048004c48ed,win,5,9,15,mate in 8,1,4,1,1,0,2,2,3,27
e852295d063a,42906034d9:80c0848004828322,win,7,13,19,mate in 10,0,7,0,0,0,7,5,2,28
9cc1468b5878,100d004000e090a4:40100d100d0149,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
8fcc5e183adc,10004d80bc003:900898090004180c,win,9,17,17,mate in 9,2,7,1,1,0,5,3,6,26
5abee8b6248d,19100832021303:1200221300192818,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
d21a0caafc1d,401042082610129:8020800104189650,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
6d84bfcdc65a,401042082651025:802080011402c64a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
38e5cac96793,1818089091b002:180000112808489d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
ef34f7a89434,100d004848045801:50059049804c,win,7,13,29,mate in 15,1,6,1,0,0,5,2,5,26
9f07b263df64,90004882a91a4:8b01850e0b,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
b32b26eafffd,501b18119012:10120000c20a4a89,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,28
a97d68a507d7,1900910290268:8008022086009487,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,27
14253a778b3b,9182808a48018:10000081900918a5,win,3,5,9,mate in 5,0,3,0,0,0,3,2,1,26
0d6b8cca4933,204001a4113301:102205228c438,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
551a5dbff127,18800c144500d:880000011809a942,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
3be1d7b7da8d,94088401004195:1106894b80a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
a8077b3043ec,2080098d0068058:420402985287,win,7,13,33,mate in 17,3,4,1,1,0,2,2,5,28
1c8c53affa12,2310006020b424:40231603420b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
63fee9938777,18844490413041:4400018041c851c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
b3e4882e39e2,40023140114aa:102110040226c205,win,9,17,31,mate in 16,1,8,0,0,1,7,3,6,27
81ebc2e3e918,9082090e0902a:6000c9080908c5,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
498b28527aa5,a10496004d041:410006904b200e,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
315435bbf27e,90920008050a311:90939091848,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
2df5ecb9949b,1900128189890:1000280891412149,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
939004463f57,200b1000a0818881:8000a00b100a300a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
1f56dfe98b5f,200b1000a4818881:8000a00b100a340a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
43df67cfa0cb,3044801a98411:400103044201ee,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
1b36dadf230c,108054051013005:2008244cc548,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
e6e168026452,149004e9924:812880208121004b,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
463de910a9d4,1801b84415408:90081400101a8053,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
ecb3fe477395,100c1010089210c1:84e104c081e,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
c8978de007d1,c100408609c05:90008008940d0068,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,26
258b90879867,990c0c040b042:80c000091089408d,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
47fca8a38e39,429400b206a:2940002420d601,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
92788022cfbc,49208100c8948:80080004c2015295,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
ef14a4f9b790,409102180031032:1000040a142c840d,win,12,23,27,mate in 14,5,7,0,0,1,6,7,5,27
ab7fcfd395b8,10d1c0189090:1010800810c14069,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
2666a5d5ceec,9100840304859:40313809b0a0,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
0d2ef6010cb2,9101552089001:100402080017421e,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
3ac8c9a4b0cb,990218220801a:9000020810093321,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
f9c7d1b92d66,4b8088020a811:80080024380c102e,win,5,9,17,mate in 9,0,5,0,0,0,5,3,2,27
71beb76550a4,104084641b085:84008045800c4648,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,28
f655a2758ef9,100c080129029142:300c104d280d,win,3,5,9,mate in 5,0,3,0,0,0,3,2,1,28
995be44cdf8b,a0004000d19246:4002b0822200b9,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
7ce64eacbe7a,10921100010b013:100009618b4188,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
75f7d4331b5e,900010b80b881:100010889009430c,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,26
d3c2b06aedc3,900010b84b881:100010889009430e,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,28
57906cb05b0e,18080900ad468:8000000300852b87,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
4c34cbce96cb,218000085829483:31a02182338,win,16,31,31,mate in 16,1,15,1,0,0,14,5,11,28
2332a87589ed,202000168a3492:2000002020358a2d,win,6,11,15,mate in 8,1,5,0,0,1,4,4,2,28
6c939264774b,1018000290680849:8000903800129032,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
24a61b0c7093,1458c0ed:903888201c12,win,6,11,11,mate in 6,5,1,1,0,0,0,1,5,26
6c73d2fbd2e5,10000d03042bc:8000c00104019d41,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
637ed06dcc97,180032040b06a:83008920b4201,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
e4c7fd34d2ab,410091606a04a:10080404a0491605,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
7d716863ed10,10093000180a8805:8800880ba001300a,win,3,5,7,mate in 4,1,2,1,1,0,0,1,2,27
479b67807c92,1008110529009005:8012808100d2908,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,26
b666cfac42b2,1008910529009005:8012808900d2908,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,28
5296d030bfc6,28400064a0b121:40014a890084498,win,5,9,11,mate in 6,3,2,1,1,0,0,1,4,28
a5681a311817,19a0090080a58:800000010b519183,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
fdf6726ea184,2080c49008a0c4:8084002800e51029,win,5,9,9,mate in 5,3,2,1,1,0,0,1,4,27
57da45ef3030,1000291698142:200610012503d,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
31d6903d8b8c,10810922d8214:1002210812192b,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,28
6cd625393dc5,118100994091041:100105100110c51c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
cf0591d23515,c0042804899a2:8040800c1807004d,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
138982e5887d,50447043609:50010091049c144,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
27cabefa18a5,180080a2989201:9000b21810006098,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
3c8341b69f71,105c80098074:9001800110541289,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
085ea6388eac,90020a224a245:8000a009104911a8,win,10,19,35,mate in 18,2,8,0,0,0,8,6,4,28
5d0fbcc0d60c,1002402721469:20100111058b16,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
1315bdf90189,1009100140249061:c94494c1c,win,3,5,5,mate in 3,1,2,1,1,0,0,0,3,27
18c31d2ffc52,280628de81:1008188058812128,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,28
c28c434be5ac,200021b009860c:1001360006203021,win,10,19,29,mate in 15,2,8,1,0,0,7,7,3,26
c307a02fe964,1802490489144:9000114101250029,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,26
8016e01eb994,1802c90489144:900011410125002b,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
95438b904b8e,5082281229018:20010508050927,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
2483415e2fdf,18481860082a1:8020002020e93448,win,9,17,29,mate in 15,2,7,0,0,0,7,5,4,27
cb49e3190dd5,22852505061:5001802d831c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
b17cd8380a8b,1009100198018034:81801187909,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
aa3f8dd97cf6,41031c021a109:1009000c101c5034,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
ee67ad58c5b7,1310031105850:10000011c049a189,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
c5208b0593ae,225400040815188:400002a512240225,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
63404494ae16,1008800901018913:80011100900a708c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
db2c0c007cec,b08d800920a:4000d000030a4941,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,26
1a019c0888ce,2b4088080a488:80080082340a1a03,win,4,7,7,mate in 4,0,4,1,1,0,2,1,3,27
e899b4c945cb,198090080892a:80080080982950c1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
5a2b861b2af3,120800a0922010a1:209208008dc20c,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
0a90a4ce809a,209820232091802:10098802e299,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
05a324a0eda7,114811588214:480200a201314b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
8eada5174069,5e008d492:100090081415202d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
bb407886d77a,20008101909e41:830082b01ba,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
6b75834fdad8,21161006310a2:1021008211888149,win,7,13,13,mate in 7,6,1,1,0,0,0,0,7,28
67c06345c51d,10050b040205d:58100900199102,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,26
5d1c20c1e3b6,10050b04020dd:58100900199122,win,3,5,5,mate in 3,2,1,1,0,0,0,1,2,28
009306277873,810a000a02c10d:800008300c11ec2,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
456163255c4c,21840005222d0c:8400002190099223,win,7,13,15,mate in 8,1,6,1,1,0,4,5,2,28
5ade11feab6c,1910990080858:9008001001139183,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
8c9c5aa4ede7,24100000205a847:40245b0481218,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
12a7ba8646e0,204820080088e52:8000000c1a05510d,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
3e377f7e410f,10000059922b4:100010110009d4b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
e7c87cfcecc6,14000001208ae94:1404950514b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
57b054787cdd,1080000848a9489:2058a09000932,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
5053028183c5,10480042001a0259:2101910c19182,win,4,7,9,mate in 5,0,4,1,0,0,3,3,1,27
1842732a4150,1040110c8340e:10c8840781c1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
5da3ac4af2c7,21000c1144814c:1004116100295021,win,6,11,11,mate in 6,5,1,1,0,0,0,1,5,27
b4e583e466ee,10280000c050c2d8:102810a91d21,win,8,15,31,mate in 16,1,7,1,0,0,6,5,3,28
93a60c6b6240,1840103601e18:128940981e1,win,8,15,27,mate in 14,3,5,1,0,0,4,5,3,28
dcd3c42597bf,300051064824d:240022a20b3022,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
7c0852361794,1108988006291:2080a0012999808,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
f534c82c6f86,28800910809382:100110208029602d,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
436d401b7237,8500e70078:1002202189a87,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
c452ab0d8459,2000807418678:10313001a1183,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
4184d8e69da6,108029a41e8:28002011219613,win,5,9,17,mate in 9,1,4,0,0,0,4,3,2,27
4d499639d308,1a200704088d2:8000000182117629,win,2,3,3,mate in 2,0,2,1,1,0,0,1,1,28
f397b6e76f1a,1c88058008a0a:800020182a350a1,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
73260ebfc977,d100e224b:900024401d5a4,win,4,7,7,mate in 4,2,2,1,1,0,0,1,3,27
81dfd9dff3ca,2800a14493043:a0082440a0028518,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
00670ab67f8a,950a42004b018:1000000950a940a5,win,3,5,9,mate in 5,1,2,1,1,0,0,1,2,28
cc21c6bb9ba3,91000528a1092:1000028b8011c209,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
12d6c0a2b9fa,910042008b03a:1000201990154205,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
bbb3cf4ed766,20804000c492845:2086204d708,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,26
b28131afdda4,8150009400950a:9000848140896081,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
0291908ea326,1008800310133405:13018a408803a,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
996b543a67f2,10088021aa088218:8001120810213921,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,28
456e5178483d,10901440104d003:9104b254c,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,26
979a4034d7e1,18100010904ab1:800098c848b048,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,27
d1a7ab05c964,9140112011c06:10000a080c088399,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
8dec8f5346f5,1c000d840a948:80000009200b5493,win,3,5,5,mate in 3,1,2,1,1,0,0,1,2,28
085c4da45921,821008018083a05:10001821a0a180a8,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
adc03fa91d2f,1810181012b28:810800085808d403,win,3,5,5,mate in 3,2,1,1,0,0,0,0,3,27
448cbb513d37,1048304990002028:a000800024499641,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
065139fadc1b,1a600a2214608:820040214408b0a1,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
af7372d25cac,2810089009d204:10000021042425ab,win,4,7,7,mate in 4,3,1,1,0,0,0,0,4,27
6eda161c8cc2,100c044b404d:100a040390049502,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
bff030df8ef4,10080048a0713024:800190015008c059,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
a8ebb4e35c75,4040815a48121:100811840008148e,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
6a2c34b7396c,180000020b1ce9:10001a1898108212,win,4,7,7,mate in 4,2,2,1,1,0,0,0,4,28
40d6a320b500,1341990091020:101800002410e619,win,2,3,3,mate in 2,0,2,1,1,0,0,0,2,27
d7def0bf29d5,10084001d098c014:c0809088000110ab,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
c2176ccd0f5a,2a900801889124:269036009b,win,12,23,33,mate in 17,1,11,1,0,0,10,7,5,28
8d24cf987bb9,3c1514168:80008108002a8493,win,11,21,33,mate in 17,0,11,1,0,0,10,5,6,26
adb517c9bfa5,9810205009b02:11001009900b0409,win,4,7,7,mate in 4,2,2,1,1,0,0,1,3,26
b66884c8f31b,22080200093c8a:804289c22c021,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
72b52e705619,21108004113588:1000042111a48035,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
4aaf8a4ed7bf,1000814189417:88011810321a8,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
ebbb58acee89,104a0000904c80a8:904a08221856,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,27
2418b06e7d4c,2012089801830a:88820032a18a1,win,5,9,9,mate in 5,1,4,1,0,0,3,4,1,27
6d760e3b2406,261043b0c1:a000e02c402e,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
ea301eac4f1a,1009004958102019:101000c9d9e0,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
b7e859e6e628,a1000c2498601:4b1022506a,win,6,11,15,mate in 8,1,5,0,0,0,5,3,3,26
3fabf6d235f0,8019008a800c00d:b008280110093802,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,27
d58154dc6a24,140419448c08a:5008100840811c45,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
87ff45f9f64f,2880239200802a:90001008002b5281,win,3,5,7,mate in 4,1,2,1,1,0,0,0,3,26
5fc4d849f0dd,600001104db403:9006a2022406c,win,8,15,31,mate in 16,1,7,1,0,0,6,5,3,28
cb2d2c0da7e2,81c01d48055:801c800098081988,win,11,21,33,mate in 17,5,6,1,0,0,5,2,9,28
22dfda6a19b3,2050114608348:100000201133433,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
e54d7e10b6e8,205011c608348:100000201133c33,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,28
95c5dfd1ef10,1009000c20548458:b04190093205,win,4,7,7,mate in 4,3,1,1,0,0,0,1,3,28
823b48c8b6de,3009090c98051:8904b0012308a,win,2,3,3,mate in 2,1,1,1,0,0,0,1,1,28
bff02b992e06,9c004c0038034:8000000b000c550b,win,2,3,3,mate in 2,1,1,1,0,0,0,0,2,26
